FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,MM/DD/YY h:mm:ss.nnnnnnnnn
StartTime,12/20/25 19:26:05.507812512
TimeFormat,Standard

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
3808:ch3,Timeseries,128Hz,,,,,,
3810:ch3,Timeseries,128Hz,,,,,,
10589:ch3,Timeseries,128Hz,,,,,,
10598:ch3,Timeseries,128Hz,,,,,,
10603:ch3,Timeseries,128Hz,,,,,,
14030:ch3,Timeseries,128Hz,,,,,,
14031:ch3,Timeseries,128Hz,,,,,,

DATA_START
Time,3808:ch3,3810:ch3,10589:ch3,10598:ch3,10603:ch3,14030:ch3,14031:ch3
12/20/25 19:26:05.695312512,-0.9528086185455322,-0.9421570897102356,-0.9486598968505859,-0.9340692758560181,-0.937748908996582,-0.956842303276062,-0.88396817445755
12/20/25 19:26:05.703125012,-0.9489504098892212,-0.943638801574707,-0.9560657739639282,-0.9425209164619446,-0.9360804557800293,-0.9749081134796143,-0.8836128115653992
12/20/25 19:26:05.710937512,-0.9584120512008667,-0.935207724571228,-0.9492387175559998,-0.9501444101333618,-0.9350564479827881,-0.9589003920555115,-0.8925273418426514
12/20/25 19:26:05.718750012,-0.9565955400466919,-0.9279381632804871,-0.958281397819519,-0.9511998891830444,-0.933842658996582,-0.9406020641326904,-0.8977362513542175
12/20/25 19:26:05.726562512,-0.9570121169090271,-0.9273362159729004,-0.9462985992431641,-0.9519819021224976,-0.9358669519424438,-0.9441407918930054,-0.8997276425361633
12/20/25 19:26:05.734375012,-0.9584908485412598,-0.9146838784217834,-0.9492387175559998,-0.9495049118995667,-0.9361713528633118,-0.9507144093513489,-0.9024726748466492
12/20/25 19:26:05.742187512,-0.9527522921562195,-0.916813850402832,-0.9430480003356934,-0.9459686279296875,-0.9354399442672729,-0.9617453813552856,-0.9093684554100037
12/20/25 19:26:05.750000012,-0.9558786749839783,-0.9207380414009094,-0.9444471001625061,-0.9442235827445984,-0.9341747760772705,-0.9425012469291687,-0.9119963049888611
12/20/25 19:26:05.757812512,-0.9562427401542664,-0.9279458522796631,-0.951097846031189,-0.9394699931144714,-0.9380810260772705,-0.9535670876502991,-0.9090365171432495
12/20/25 19:26:05.765625012,-0.9423373937606812,-0.9271240234375,-0.9546857476234436,-0.9413459897041321,-0.9414811730384827,-0.9380865693092346,-0.9076893925666809
12/20/25 19:26:05.773437512,-0.9431105256080627,-0.9249130487442017,-0.9562075734138489,-0.9421280026435852,-0.9452648758888245,-0.9516329765319824,-0.9086031317710876
12/20/25 19:26:05.781250012,-0.9471976757049561,-0.9096484184265137,-0.9574189186096191,-0.9461535215377808,-0.944031298160553,-0.9566755890846252,-0.9105086326599121
12/20/25 19:26:05.789062512,-0.9530600905418396,-0.9107365608215332,-0.9563111066818237,-0.9508724212646484,-0.944932758808136,-0.938609778881073,-0.916900634765625
12/20/25 19:26:05.796875012,-0.9546138644218445,-0.9120330214500427,-0.9526119828224182,-0.9509610533714294,-0.9420149326324463,-0.9553267955780029,-0.9192083477973938
12/20/25 19:26:05.804687512,-0.9521405696868896,-0.9183071255683899,-0.9450182914733887,-0.9507222175598145,-0.9421137571334839,-0.952012836933136,-0.9112973809242249
12/20/25 19:26:05.812500012,-0.9558111429214478,-0.9264333248138428,-0.9364049434661865,-0.9472475647926331,-0.9419951438903809,-0.9666678309440613,-0.9026796221733093
12/20/25 19:26:05.820312512,-0.9509095549583435,-0.926896333694458,-0.9369262456893921,-0.9426519274711609,-0.9466012120246887,-0.9472492933273315,-0.9000048637390137
12/20/25 19:26:05.828125012,-0.9501176476478577,-0.9256847500801086,-0.9366233944892883,-0.9422743916511536,-0.945905327796936,-0.9556949734687805,-0.908181369304657
12/20/25 19:26:05.835937512,-0.9565617442131042,-0.9322327971458435,-0.93964022397995,-0.937204897403717,-0.9443041086196899,-0.9486950039863586,-0.9151552319526672
12/20/25 19:26:05.843750012,-0.948879063129425,-0.9307549595832825,-0.9427298307418823,-0.9328981637954712,-0.9400380849838257,-0.9608654975891113,-0.913171648979187
12/20/25 19:26:05.851562512,-0.9513148665428162,-0.9439976215362549,-0.9474983811378479,-0.9311608672142029,-0.9384724497795105,-0.9665244221687317,-0.9096691012382507
12/20/25 19:26:05.859375012,-0.9576989412307739,-0.95180743932724,-0.9491696953773499,-0.9347742199897766,-0.9397613406181335,-0.9362881183624268,-0.9012895226478577
12/20/25 19:26:05.867187512,-0.9550642371177673,-0.9566229581832886,-0.9541606307029724,-0.9306870102882385,-0.9379821419715881,-0.9560477137565613,-0.8964750170707703
12/20/25 19:26:05.875000012,-0.956723153591156,-0.959891140460968,-0.9543599486351013,-0.9268040657043457,-0.9353964328765869,-0.9478849768638611,-0.9012622237205505
12/20/25 19:26:05.882812512,-0.9556272029876709,-0.9609638452529907,-0.9580782055854797,-0.923437237739563,-0.9337161183357239,-0.9769235849380493,-0.9041399955749512
12/20/25 19:26:05.890625012,-0.9554545879364014,-0.9573097825050354,-0.9507375359535217,-0.9095077514648438,-0.9359064698219299,-0.9486058950424194,-0.9047842621803284
12/20/25 19:26:05.898437512,-0.9583407044410706,-0.9533971548080444,-0.9509713649749756,-0.908872127532959,-0.9363097548484802,-0.9572531580924988,-0.900352418422699
12/20/25 19:26:05.906250012,-0.9543399214744568,-0.9656636118888855,-0.9500360488891602,-0.9046347737312317,-0.9359064698219299,-0.9448772072792053,-0.8975409865379333
12/20/25 19:26:05.914062512,-0.9639329314231873,-0.9641202092170715,-0.9508716464042664,-0.9075701236724854,-0.9339454174041748,-0.975191056728363,-0.8981305956840515
12/20/25 19:26:05.921875012,-0.9603073596954346,-0.97581946849823,-0.9570010900497437,-0.9178746938705444,-0.9350722432136536,-0.9768383502960205,-0.8955925703048706
12/20/25 19:26:05.929687512,-0.9591626524925232,-0.9789525866508484,-0.9614744782447815,-0.9250628352165222,-0.9365746378898621,-0.9629818201065063,-0.894065797328949
12/20/25 19:26:05.937500012,-0.9540584087371826,-0.9733846783638,-0.960297703742981,-0.9343427419662476,-0.9411965012550354,-0.9535903334617615,-0.8947178721427917
12/20/25 19:26:05.945312512,-0.9525083899497986,-0.9758464694023132,-0.9568592309951782,-0.9356332421302795,-0.9428056478500366,-0.9431408047676086,-0.8977596759796143
12/20/25 19:26:05.953125012,-0.9530975818634033,-0.9691209197044373,-0.9549310803413391,-0.9339344501495361,-0.9418646693229675,-0.9685205221176147,-0.8972285985946655
12/20/25 19:26:05.960937512,-0.957301139831543,-0.9651349782943726,-0.9545822739601135,-0.9370007514953613,-0.941923975944519,-0.9540438652038574,-0.8952840566635132
12/20/25 19:26:05.968750012,-0.9605400562286377,-0.9689434170722961,-0.9563800692558289,-0.9338342547416687,-0.9441697001457214,-0.9731329083442688,-0.8913403153419495
12/20/25 19:26:05.976562512,-0.9604800343513489,-0.9609137177467346,-0.9622334837913513,-0.943734347820282,-0.9474077820777893,-0.9480283856391907,-0.8896300196647644
12/20/25 19:26:05.984375012,-0.9615159034729004,-0.9655247330665588,-0.9588717222213745,-0.952151358127594,-0.9463521242141724,-0.9755359888076782,-0.8894191384315491
12/20/25 19:26:05.992187512,-0.9630021452903748,-0.9615194797515869,-0.9590288996696472,-0.9591700434684753,-0.9460358023643494,-0.9714933633804321,-0.8920392394065857
12/20/25 19:26:06.000000012,-0.9633511900901794,-0.958212673664093,-0.9553182721138,-0.9647248983383179,-0.946146547794342,-0.9700205326080322,-0.8914378881454468
12/20/25 19:26:06.007812512,-0.9692472815513611,-0.9555309414863586,-0.9563762545585632,-0.9625638127326965,-0.9487875699996948,-0.9695825576782227,-0.8920938968658447
12/20/25 19:26:06.015625012,-0.9728766083717346,-0.9610332846641541,-0.9587528705596924,-0.9607532620429993,-0.9480917453765869,-0.9561291337013245,-0.8940930962562561
12/20/25 19:26:06.023437512,-0.9650588631629944,-0.9585753679275513,-0.9524548053741455,-0.9489309787750244,-0.9495664834976196,-0.9849041700363159,-0.9003680348396301
12/20/25 19:26:06.031250012,-0.9673182368278503,-0.9575451612472534,-0.9465477466583252,-0.9369776248931885,-0.9491276144981384,-0.964846134185791,-0.9054793119430542
12/20/25 19:26:06.039062512,-0.9659033417701721,-0.9580197334289551,-0.947797417640686,-0.9314073920249939,-0.9461109638214111,-0.971020519733429,-0.9056355357170105
12/20/25 19:26:06.046875012,-0.9591476321220398,-0.9537984728813171,-0.9440791010856628,-0.9243925809860229,-0.9436478018760681,-0.9676445722579956,-0.9056784510612488
12/20/25 19:26:06.054687512,-0.9621877074241638,-0.9462085962295532,-0.9465860724449158,-0.9299628138542175,-0.938258945941925,-0.9653383493423462,-0.9077948331832886
12/20/25 19:26:06.062500012,-0.9606114029884338,-0.94437575340271,-0.9572962522506714,-0.9372242093086243,-0.9338110089302063,-0.9773731827735901,-0.9096651673316956
12/20/25 19:26:06.070312512,-0.9628295302391052,-0.947416365146637,-0.9586378931999207,-0.9422281384468079,-0.9338545203208923,-0.9697569608688354,-0.9136128425598145
12/20/25 19:26:06.078125012,-0.9705421328544617,-0.9489134550094604,-0.9602516889572144,-0.946912407875061,-0.9312727451324463,-0.9731522798538208,-0.9164164662361145
12/20/25 19:26:06.085937512,-0.9739312529563904,-0.9514254331588745,-0.9670289158821106,-0.9421780705451965,-0.9311659932136536,-0.9481989145278931,-0.9139330387115479
12/20/25 19:26:06.093750012,-0.9757890105247498,-0.9529418349266052,-0.9561232328414917,-0.9335877299308777,-0.9313399791717529,-0.9666717052459717,-0.9090989828109741
12/20/25 19:26:06.101562512,-0.9744454026222229,-0.9468761086463928,-0.96353679895401,-0.9276283979415894,-0.9309011101722717,-0.9537414908409119,-0.9064086675643921
12/20/25 19:26:06.109375012,-0.9643157124519348,-0.9449854493141174,-0.9536392688751221,-0.9185141324996948,-0.9286593794822693,-0.9493113160133362,-0.9055613279342651
12/20/25 19:26:06.117187512,-0.9567869305610657,-0.9431487321853638,-0.9526656270027161,-0.9159486293792725,-0.9228197336196899,-0.9437841773033142,-0.9103875756263733
12/20/25 19:26:06.125000012,-0.954917848110199,-0.9521238207817078,-0.9454322457313538,-0.9138838052749634,-0.9203487038612366,-0.956753134727478,-0.9091419577598572
12/20/25 19:26:06.132812512,-0.9541072249412537,-0.9570512175559998,-0.952071487903595,-0.9151126742362976,-0.9240612387657166,-0.943811297416687,-0.9056237936019897
12/20/25 19:26:06.140625012,-0.9586859941482544,-0.9584210515022278,-0.9549617767333984,-0.9155441522598267,-0.9295370578765869,-0.9572414755821228,-0.900598406791687
12/20/25 19:26:06.148437512,-0.9688082337379456,-0.9636185765266418,-0.9567710757255554,-0.9122428297996521,-0.9281532764434814,-0.9513616561889648,-0.8982516527175903
12/20/25 19:26:06.156250012,-0.9713754057884216,-0.9534473419189453,-0.9606426954269409,-0.9108791351318359,-0.9264413714408875,-0.955001175403595,-0.9033551216125488
12/20/25 19:26:06.164062512,-0.9776543974876404,-0.9493108987808228,-0.961555004119873,-0.9047156572341919,-0.9188581705093384,-0.9467687010765076,-0.9108209609985352
12/20/25 19:26:06.171875012,-0.9667515158653259,-0.9503527283668518,-0.9620763063430786,-0.9074622392654419,-0.9218946099281311,-0.9433190822601318,-0.9135699272155762
12/20/25 19:26:06.179687512,-0.9622064828872681,-0.956499457359314,-0.9567787647247314,-0.9162644743919373,-0.9259787797927856,-0.9506368637084961,-0.9123867750167847
12/20/25 19:26:06.187500012,-0.9524107575416565,-0.9615464806556702,-0.9503925442695618,-0.9206944704055786,-0.9353569149971008,-0.9582104682922363,-0.8984351754188538
12/20/25 19:26:06.195312512,-0.9554433226585388,-0.9722155332565308,-0.9432971477508545,-0.9343427419662476,-0.9351157546043396,-0.9537221193313599,-0.8933941721916199
12/20/25 19:26:06.203125012,-0.9532251954078674,-0.9678205847740173,-0.9446004629135132,-0.9397743344306946,-0.9351276159286499,-0.9428113102912903,-0.8942063450813293
12/20/25 19:26:06.210937512,-0.9657981991767883,-0.9663466215133667,-0.9417791366577148,-0.943495512008667,-0.9363136887550354,-0.9524934887886047,-0.9031247496604919
12/20/25 19:26:06.218750012,-0.9656481146812439,-0.9556390047073364,-0.9463062286376953,-0.9481258392333984,-0.9401804208755493,-0.9543423056602478,-0.9103329181671143
12/20/25 19:26:06.226562512,-0.9744003415107727,-0.959790825843811,-0.9475482106208801,-0.9526714086532593,-0.9441459774971008,-0.9563887715339661,-0.9120665788650513
12/20/25 19:26:06.234375012,-0.9688608050346375,-0.9587258696556091,-0.944688618183136,-0.9533185958862305,-0.9458974599838257,-0.9526058435440063,-0.9038081169128418
12/20/25 19:26:06.242187512,-0.9676110148429871,-0.9697846174240112,-0.9354657530784607,-0.9530990123748779,-0.9469214677810669,-0.9463772177696228,-0.9003602266311646
12/20/25 19:26:06.250000012,-0.9613357186317444,-0.9753679633140564,-0.9353891015052795,-0.9584227204322815,-0.9466525912284851,-0.9585011601448059,-0.900036096572876
12/20/25 19:26:06.257812512,-0.9626005291938782,-0.9679093360900879,-0.9309923648834229,-0.9633496403694153,-0.9468186497688293,-0.941353976726532,-0.9032926559448242
12/20/25 19:26:06.265625012,-0.9523019194602966,-0.9685112833976746,-0.9370489120483398,-0.965425968170166,-0.9484594464302063,-0.9584934115409851,-0.9071739912033081
12/20/25 19:26:06.273437512,-0.9624354243278503,-0.9706952571868896,-0.9321385025978088,-0.9652025699615479,-0.9518398642539978,-0.9512182474136353,-0.9095168113708496
12/20/25 19:26:06.281250012,-0.960712730884552,-0.9603696465492249,-0.9398241639137268,-0.9516891241073608,-0.9531485438346863,-0.9501717686653137,-0.9106960296630859
12/20/25 19:26:06.289062512,-0.9664211869239807,-0.9584210515022278,-0.9447614550590515,-0.948121964931488,-0.9523775577545166,-0.951718270778656,-0.9095168113708496
12/20/25 19:26:06.296875012,-0.9542798399925232,-0.9703518152236938,-0.9523091316223145,-0.9450055956840515,-0.95133376121521,-0.9628539085388184,-0.9039682149887085
12/20/25 19:26:06.304687512,-0.9582543969154358,-0.9642783999443054,-0.9536622762680054,-0.9468430876731873,-0.9477359056472778,-0.9548461437225342,-0.9012426733970642
12/20/25 19:26:06.312500012,-0.9540959596633911,-0.9625419974327087,-0.9584692120552063,-0.9504255652427673,-0.9461306929588318,-0.9504198431968689,-0.9054558873176575
12/20/25 19:26:06.320312512,-0.953758180141449,-0.9602345824241638,-0.9475328922271729,-0.9531375169754028,-0.9423272609710693,-0.9542802572250366,-0.9113168716430664
12/20/25 19:26:06.328125012,-0.9582356214523315,-0.9550872445106506,-0.9436536431312561,-0.9535304307937622,-0.9420505166053772,-0.9505981206893921,-0.9166195392608643
12/20/25 19:26:06.335937512,-0.9572973847389221,-0.9528569579124451,-0.9458807706832886,-0.9572632312774658,-0.942121684551239,-0.9506756663322449,-0.911121666431427
12/20/25 19:26:06.343750012,-0.9577064514160156,-0.9507424235343933,-0.9473143815994263,-0.9596284627914429,-0.941220223903656,-0.9482918977737427,-0.9082633852958679
12/20/25 19:26:06.351562512,-0.9572297930717468,-0.9447616338729858,-0.951906681060791,-0.9564234614372253,-0.9405046105384827,-0.9552880525588989,-0.9092981219291687
12/20/25 19:26:06.359375012,-0.9473403096199036,-0.9374032616615295,-0.9548007845878601,-0.9506297707557678,-0.9375037550926208,-0.9563151597976685,-0.9135777354240417
12/20/25 19:26:06.367187512,-0.9503878355026245,-0.9354662895202637,-0.9598913788795471,-0.9420316815376282,-0.9370530247688293,-0.9454895853996277,-0.9093840718269348
12/20/25 19:26:06.375000012,-0.9479520916938782,-0.9368862509727478,-0.9505458474159241,-0.9286530613899231,-0.934657096862793,-0.949319064617157,-0.9050029516220093
12/20/25 19:26:06.382812512,-0.9349437355995178,-0.9476748704910278,-0.9483187198638916,-0.9294158220291138,-0.9340838193893433,-0.9545167088508606,-0.9008834362030029
12/20/25 19:26:06.390625012,-0.943129301071167,-0.943947434425354,-0.9494303464889526,-0.9258602261543274,-0.9331902861595154,-0.9481679201126099,-0.9010123014450073
12/20/25 19:26:06.398437512,-0.9386067390441895,-0.9391705393791199,-0.9469693899154663,-0.9220928549766541,-0.9315930008888245,-0.9581252336502075,-0.9050927758216858
12/20/25 19:26:06.406250012,-0.9580254554748535,-0.9293233752250671,-0.9446157813072205,-0.920459508895874,-0.9261922836303711,-0.9719352722167969,-0.907033383846283
12/20/25 19:26:06.414062512,-0.9548728466033936,-0.9290108680725098,-0.9509904980659485,-0.9184717535972595,-0.9271134734153748,-0.9680593013763428,-0.9005163908004761
12/20/25 19:26:06.421875012,-0.9362610578536987,-0.925854504108429,-0.9502890110015869,-0.9190341830253601,-0.9358985424041748,-0.9633771181106567,-0.8955066204071045
12/20/25 19:26:06.429687512,-0.93171226978302,-0.9242647886276245,-0.9552032947540283,-0.913148045539856,-0.9454072117805481,-0.9757879376411438,-0.8972911238670349
12/20/25 19:26:06.437500012,-0.9279478788375854,-0.9235625267028809,-0.9575338959693909,-0.9146773815155029,-0.9490525126457214,-0.9727452993392944,-0.9050419926643372
12/20/25 19:26:06.445312512,-0.9391171932220459,-0.9187894463539124,-0.9526081681251526,-0.9152474999427795,-0.9418409466743469,-0.9771871566772461,-0.9105281233787537
12/20/25 19:26:06.453125012,-0.9546363949775696,-0.9222120046615601,-0.9505956768989563,-0.920132040977478,-0.9347282648086548,-0.9706406593322754,-0.9076777100563049
12/20/25 19:26:06.460937512,-0.9545087814331055,-0.9280191659927368,-0.9480082392692566,-0.9354020953178406,-0.9292682409286499,-0.9749003648757935,-0.9067209959030151
12/20/25 19:26:06.468750012,-0.947985827922821,-0.9306700229644775,-0.9434083104133606,-0.9412574172019958,-0.9358827471733093,-0.9802530407905579,-0.9092044234275818
12/20/25 19:26:06.476562512,-0.9427614808082581,-0.9351730346679688,-0.9463139176368713,-0.9444739818572998,-0.9419081807136536,-0.9716445207595825,-0.9113481044769287
12/20/25 19:26:06.484375012,-0.9393686652183533,-0.9314957857131958,-0.9444854259490967,-0.9479833245277405,-0.9501872062683105,-0.9583306312561035,-0.9138861894607544
12/20/25 19:26:06.492187512,-0.9375371336936951,-0.9232885837554932,-0.9408553242683411,-0.9362072348594666,-0.9501397609710693,-0.9645166397094727,-0.9157331585884094
12/20/25 19:26:06.500000012,-0.9394850134849548,-0.9226364493370056,-0.9434619545936584,-0.9379252791404724,-0.9501041769981384,-0.9670205116271973,-0.9127577543258667
12/20/25 19:26:06.507812512,-0.9400554895401001,-0.928366482257843,-0.9392032027244568,-0.9358758926391602,-0.948914110660553,-0.9765204787254333,-0.9115082025527954
12/20/25 19:26:06.515625012,-0.9431780576705933,-0.9353621006011963,-0.9393641948699951,-0.9391425848007202,-0.9464272260665894,-0.9717646837234497,-0.9107624292373657
12/20/25 19:26:06.523437512,-0.9399428963661194,-0.9410226345062256,-0.9403071999549866,-0.9347626566886902,-0.948645293712616,-0.9641058444976807,-0.9080642461776733
12/20/25 19:26:06.531250012,-0.9456889033317566,-0.9498897194862366,-0.9442324638366699,-0.930324912071228,-0.9501792788505554,-0.9704662561416626,-0.9015628695487976
12/20/25 19:26:06.539062512,-0.9416693449020386,-0.9415397047996521,-0.9569129347801208,-0.9276052713394165,-0.9522233605384827,-0.9730321168899536,-0.8982516527175903
12/20/25 19:26:06.546875012,-0.9403895139694214,-0.9342971444129944,-0.9642766118049622,-0.9309412837028503,-0.9477359056472778,-0.9694352746009827,-0.9033746719360352
12/20/25 19:26:06.554687512,-0.9497122764587402,-0.9343897104263306,-0.9655492901802063,-0.9393004775047302,-0.9447469115257263,-0.9631523489952087,-0.9081774950027466
12/20/25 19:26:06.562500012,-0.9580780267715454,-0.9371023178100586,-0.9563417434692383,-0.9415231943130493,-0.9459686279296875,-0.9674856662750244,-0.9097471833229065
12/20/25 19:26:06.570312512,-0.9539533257484436,-0.9517225027084351,-0.948107898235321,-0.9422820806503296,-0.9516065716743469,-0.9725786447525024,-0.9027811288833618
12/20/25 19:26:06.578125012,-0.9552068710327148,-0.9515913128852844,-0.9413881897926331,-0.9412189126014709,-0.9631078839302063,-0.9627531170845032,-0.8895480036735535
12/20/25 19:26:06.585937512,-0.950294017791748,-0.9496041536331177,-0.9406867027282715,-0.9333257675170898,-0.9629101753234863,-0.9692104458808899,-0.884061872959137
12/20/25 19:26:06.593750012,-0.9582694172859192,-0.9368399381637573,-0.9365237355232239,-0.9311261773109436,-0.9524645209312439,-0.972830593585968,-0.8896065950393677
12/20/25 19:26:06.601562512,-0.9682452082633972,-0.9381402730941772,-0.9363167285919189,-0.9337841868400574,-0.9385079741477966,-0.9591562151908875,-0.8993801474571228
12/20/25 19:26:06.609375012,-0.9722272753715515,-0.9496929049491882,-0.9333919882774353,-0.9330021739006042,-0.9319764971733093,-0.9664236307144165,-0.9033746719360352
12/20/25 19:26:06.617187512,-0.962052583694458,-0.9596519470214844,-0.9347144365310669,-0.925555944442749,-0.937824010848999,-0.9703460931777954,-0.9038549661636353
12/20/25 19:26:06.625000012,-0.9614670872688293,-0.970571756362915,-0.9462563991546631,-0.9235643744468689,-0.947277307510376,-0.9643228650093079,-0.9003250598907471
12/20/25 19:26:06.632812512,-0.9609379172325134,-0.959748387336731,-0.9591208696365356,-0.9145964980125427,-0.9506379365921021,-0.9715205430984497,-0.8967639803886414
12/20/25 19:26:06.640625012,-0.9617785811424255,-0.9516106247901917,-0.9653844237327576,-0.9057518839836121,-0.9407457709312439,-0.965563178062439,-0.9065882563591003
12/20/25 19:26:06.648437512,-0.9702344536781311,-0.9408991932868958,-0.9668909311294556,-0.9118806719779968,-0.9256585240364075,-0.9782103896141052,-0.9192825555801392
12/20/25 19:26:06.656250012,-0.9706247448921204,-0.9378084540367126,-0.96778404712677,-0.9060716032981873,-0.9178341627120972,-0.9507609009742737,-0.9309538006782532
12/20/25 19:26:06.664062512,-0.9762882590293884,-0.9478716254234314,-0.9577485322952271,-0.9203593730926514,-0.9241402745246887,-0.9799003005027771,-0.9260572195053101
12/20/25 19:26:06.671875012,-0.9722010493278503,-0.9653279185295105,-0.949951708316803,-0.9212992787361145,-0.9336410164833069,-0.973419725894928,-0.9213091135025024
12/20/25 19:26:06.679687512,-0.970744788646698,-0.963232696056366,-0.9405601620674133,-0.9339382648468018,-0.9394924640655518,-0.9724274873733521,-0.9183844327926636
12/20/25 19:26:06.687500012,-0.9754212498664856,-0.9614847898483276,-0.9438951015472412,-0.9321392774581909,-0.9355190396308899,-0.9682143330574036,-0.9155066609382629
12/20/25 19:26:06.695312512,-0.9679862856864929,-0.9584441781044006,-0.9423426389694214,-0.9332371950149536,-0.9267615675926208,-0.9557802677154541,-0.9168381690979004
12/20/25 19:26:06.703125012,-0.9660834670066833,-0.9476516842842102,-0.9470230937004089,-0.9443930983543396,-0.9229502081871033,-0.9616755843162537,-0.9121485948562622
