FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,MM/DD/YY h:mm:ss.nnnnnnnnn
StartTime,12/20/25 19:36:06.507812512
TimeFormat,Standard

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
3808:ch3,Timeseries,128Hz,,,,,,
3810:ch3,Timeseries,128Hz,,,,,,
10589:ch3,Timeseries,128Hz,,,,,,
10598:ch3,Timeseries,128Hz,,,,,,
10603:ch3,Timeseries,128Hz,,,,,,
14030:ch3,Timeseries,128Hz,,,,,,
14031:ch3,Timeseries,128Hz,,,,,,

DATA_START
Time,3808:ch3,3810:ch3,10589:ch3,10598:ch3,10603:ch3,14030:ch3,14031:ch3
12/20/25 19:36:06.796875012,-0.8871738314628601,-0.85957932472229,-0.8184207081794739,-0.7703747749328613,-0.7030025124549866,-0.6101266145706177,-0.3217729032039642
12/20/25 19:36:06.804687512,-0.8877818584442139,-0.8616359829902649,-0.8193598389625549,-0.7715381383895874,-0.6915882229804993,-0.6070917248725891,-0.3218861520290375
12/20/25 19:36:06.812500012,-0.8885587453842163,-0.861821174621582,-0.8201418519020081,-0.7703863382339478,-0.7025794386863708,-0.6052196621894836,-0.3247092664241791
12/20/25 19:36:06.820312512,-0.8894820213317871,-0.8614469170570374,-0.8204676508903503,-0.7717692852020264,-0.6933475732803345,-0.6019173264503479,-0.3254628777503967
12/20/25 19:36:06.828125012,-0.8892155289649963,-0.8611459136009216,-0.8189151883125305,-0.7701706290245056,-0.7064896821975708,-0.5984095931053162,-0.3272629678249359
12/20/25 19:36:06.835937512,-0.8892868757247925,-0.8637157678604126,-0.8207321763038635,-0.7720890045166016,-0.6997051239013672,-0.5997739434242249,-0.3320462703704834
12/20/25 19:36:06.843750012,-0.888956606388092,-0.8638392090797424,-0.8197661638259888,-0.7733448147773743,-0.7083637118339539,-0.6040878891944885,-0.3353184163570404
12/20/25 19:36:06.851562512,-0.8896583914756775,-0.8655138611793518,-0.8200460076332092,-0.7733756303787231,-0.7035244107246399,-0.6070413589477539,-0.3368920385837555
12/20/25 19:36:06.859375012,-0.8898611068725586,-0.8661736845970154,-0.8175773620605469,-0.7747393250465393,-0.7074345946311951,-0.6085994839668274,-0.3411091268062592
12/20/25 19:36:06.867187512,-0.8909457325935364,-0.8649852275848389,-0.8195630311965942,-0.7764073014259338,-0.7045207023620605,-0.611250638961792,-0.3427530229091644
12/20/25 19:36:06.875000012,-0.8917151093482971,-0.8658649921417236,-0.8185165524482727,-0.7755829691886902,-0.7043072581291199,-0.6131304502487183,-0.3414800763130188
12/20/25 19:36:06.882812512,-0.8925445675849915,-0.8660733699798584,-0.8169410824775696,-0.7771777510643005,-0.7018005847930908,-0.6145529747009277,-0.3427335023880005
12/20/25 19:36:06.890625012,-0.8933214545249939,-0.8633260130882263,-0.8127244710922241,-0.7821085453033447,-0.6987009048461914,-0.6141382455825806,-0.3424250185489655
12/20/25 19:36:06.898437512,-0.8935353755950928,-0.8636308312416077,-0.8131154775619507,-0.7820391654968262,-0.7008635401725769,-0.6145219206809998,-0.3423430323600769
12/20/25 19:36:06.906250012,-0.8934115767478943,-0.8610841631889343,-0.8112103343009949,-0.7838535904884338,-0.6974238753318787,-0.6145800948143005,-0.3418119847774506
12/20/25 19:36:06.914062512,-0.893790602684021,-0.8635498285293579,-0.8109113574028015,-0.783980667591095,-0.7066794633865356,-0.6183591485023499,-0.3368100225925446
12/20/25 19:36:06.921875012,-0.8925971388816833,-0.8622186183929443,-0.8104436993598938,-0.7869083285331726,-0.7006856203079224,-0.6235374212265015,-0.3338580429553986
12/20/25 19:36:06.929687512,-0.8929986953735352,-0.8600539565086365,-0.8105548620223999,-0.7868698239326477,-0.7091109752655029,-0.6297428011894226,-0.3326358795166016
12/20/25 19:36:06.937500012,-0.8922743201255798,-0.85685133934021,-0.8091748356819153,-0.7882219552993774,-0.7021603584289551,-0.6310916543006897,-0.3301758766174316
12/20/25 19:36:06.945312512,-0.8918690085411072,-0.8562918305397034,-0.8089486956596375,-0.7861648797988892,-0.708881676197052,-0.6284443736076355,-0.3252364099025726
12/20/25 19:36:06.953125012,-0.8908444046974182,-0.8546133041381836,-0.8078140616416931,-0.7879908084869385,-0.6978508830070496,-0.6254172325134277,-0.3250724077224731
12/20/25 19:36:06.960937512,-0.8907731175422668,-0.8542429208755493,-0.8084619045257568,-0.7857680916786194,-0.7071894407272339,-0.6228436231613159,-0.3229794800281525
12/20/25 19:36:06.968750012,-0.8921917676925659,-0.851568877696991,-0.8112678527832031,-0.7858489751815796,-0.695870041847229,-0.6184909343719482,-0.3215269148349762
12/20/25 19:36:06.976562512,-0.8931563496589661,-0.8496627807617188,-0.8129467964172363,-0.7836532592773438,-0.7035402059555054,-0.6130994558334351,-0.3206756711006165
12/20/25 19:36:06.984375012,-0.893685519695282,-0.847748875617981,-0.8130234479904175,-0.7832719087600708,-0.6959452033042908,-0.6078475713729858,-0.3221243321895599
12/20/25 19:36:06.992187512,-0.891899049282074,-0.8490608334541321,-0.812793493270874,-0.7780059576034546,-0.7033781409263611,-0.6079250574111938,-0.3222922384738922
12/20/25 19:36:07.000000012,-0.8916062712669373,-0.8494466543197632,-0.8125634789466858,-0.7785491347312927,-0.6954272389411926,-0.6136420965194702,-0.3245608806610107
12/20/25 19:36:07.007812512,-0.8916325569152832,-0.8492112755775452,-0.8121954798698425,-0.7778980731964111,-0.6990171670913696,-0.6110723614692688,-0.3292895257472992
12/20/25 19:36:07.015625012,-0.8912497162818909,-0.8470311760902405,-0.8169564008712769,-0.7759026885032654,-0.6960716843605042,-0.6091963648796082,-0.3331278562545776
12/20/25 19:36:07.023437512,-0.88993239402771,-0.8478337526321411,-0.8182482123374939,-0.7748895287513733,-0.6998791098594666,-0.6060025691986084,-0.3358143270015717
12/20/25 19:36:07.031250012,-0.890247642993927,-0.8486788272857666,-0.8197470307350159,-0.7719541788101196,-0.7016345262527466,-0.6069831848144531,-0.33852419257164
12/20/25 19:36:07.039062512,-0.8908293843269348,-0.8491958379745483,-0.8195860385894775,-0.7728055119514465,-0.6963880062103271,-0.6080026030540466,-0.3412614166736603
12/20/25 19:36:07.046875012,-0.8919253349304199,-0.8530891537666321,-0.8168644309043884,-0.7720004320144653,-0.7037418484687805,-0.6089017987251282,-0.3430107533931732
12/20/25 19:36:07.054687512,-0.8904502987861633,-0.85575932264328,-0.8136061429977417,-0.7729326486587524,-0.6986573934555054,-0.605595588684082,-0.3430927395820618
12/20/25 19:36:07.062500012,-0.8902101516723633,-0.8571329712867737,-0.8160479068756104,-0.7705827951431274,-0.7040463089942932,-0.6063398122787476,-0.342631995677948
12/20/25 19:36:07.070312512,-0.88966965675354,-0.8569554686546326,-0.8177345395088196,-0.7714803814888,-0.6903032660484314,-0.6063126921653748,-0.3420228362083435
12/20/25 19:36:07.078125012,-0.8902889490127563,-0.8595638871192932,-0.8176310658454895,-0.7706906795501709,-0.7005552053451538,-0.6070762276649475,-0.3419603705406189
12/20/25 19:36:07.085937512,-0.8905366659164429,-0.8614006042480469,-0.8180603981018066,-0.7738609910011292,-0.6920270919799805,-0.6092584133148193,-0.3416440784931183
12/20/25 19:36:07.093750012,-0.8897034525871277,-0.8643408417701721,-0.8159405589103699,-0.7729750275611877,-0.7065054774284363,-0.6103475093841553,-0.3405585587024689
12/20/25 19:36:07.101562512,-0.8882172107696533,-0.8624115586280823,-0.812295138835907,-0.7736568450927734,-0.6947274208068848,-0.6110917329788208,-0.3388365805149078
12/20/25 19:36:07.109375012,-0.8869223594665527,-0.863021194934845,-0.8090407252311707,-0.7726244926452637,-0.7052403092384338,-0.6149289011955261,-0.3374816477298737
12/20/25 19:36:07.117187512,-0.8855637311935425,-0.861007034778595,-0.8131768107414246,-0.7764073014259338,-0.7010849714279175,-0.6164250373840332,-0.334869384765625
12/20/25 19:36:07.125000012,-0.8845954537391663,-0.8597953915596008,-0.8160709142684937,-0.777778685092926,-0.7144049406051636,-0.6195645332336426,-0.3303320705890656
12/20/25 19:36:07.132812512,-0.8835558295249939,-0.8578391075134277,-0.8180910348892212,-0.7779751420021057,-0.7070273756980896,-0.6259250044822693,-0.3297580778598785
12/20/25 19:36:07.140625012,-0.8836045861244202,-0.8567394018173218,-0.8145260810852051,-0.7786569595336914,-0.710474967956543,-0.6293009519577026,-0.3261540234088898
12/20/25 19:36:07.148437512,-0.8846067190170288,-0.8575612902641296,-0.8108806610107422,-0.7807140350341797,-0.705829381942749,-0.6298474669456482,-0.3232840299606323
12/20/25 19:36:07.156250012,-0.8843965530395508,-0.856330394744873,-0.8074383735656738,-0.7839729785919189,-0.7077192664146423,-0.6243319511413574,-0.3192465603351593
12/20/25 19:36:07.164062512,-0.8836158514022827,-0.8554197549819946,-0.8080171942710876,-0.7865115404129028,-0.7095617055892944,-0.6234676241874695,-0.318250834941864
12/20/25 19:36:07.171875012,-0.8822047114372253,-0.85370272397995,-0.8098917007446289,-0.7867581248283386,-0.7088025808334351,-0.6192660927772522,-0.3172668516635895
12/20/25 19:36:07.179687512,-0.8827864527702332,-0.8524718284606934,-0.8119309544563293,-0.7870855331420898,-0.7096091508865356,-0.6144289374351501,-0.3168295323848724
12/20/25 19:36:07.187500012,-0.8830041289329529,-0.8512910604476929,-0.813096284866333,-0.7879291772842407,-0.7050703167915344,-0.6111149787902832,-0.3204882442951202
12/20/25 19:36:07.195312512,-0.8836947083473206,-0.8498209714889526,-0.8122913241386414,-0.7841540575027466,-0.7107280492782593,-0.6110684871673584,-0.3245413601398468
12/20/25 19:36:07.203125012,-0.8851096034049988,-0.8500717878341675,-0.8107810020446777,-0.7852095365524292,-0.7022117972373962,-0.6120219230651855,-0.325958788394928
12/20/25 19:36:07.210937512,-0.887567937374115,-0.8521476984024048,-0.8115208148956299,-0.7845700979232788,-0.7104789614677429,-0.6162700057029724,-0.3305234014987946
12/20/25 19:36:07.218750012,-0.8871250748634338,-0.8521129488945007,-0.8141312599182129,-0.7839768528938293,-0.6968426704406738,-0.6140413284301758,-0.3353535532951355
12/20/25 19:36:07.226562512,-0.8879845142364502,-0.8533245325088501,-0.816860556602478,-0.7840500473976135,-0.7045523524284363,-0.6081576347351074,-0.3398049473762512
12/20/25 19:36:07.234375012,-0.8884874582290649,-0.8535830974578857,-0.819685697555542,-0.7854214310646057,-0.6940751075744629,-0.6042855381965637,-0.3452989161014557
12/20/25 19:36:07.242187512,-0.8905291557312012,-0.8540924191474915,-0.818393886089325,-0.7849244475364685,-0.7026546001434326,-0.6050297021865845,-0.3450099527835846
12/20/25 19:36:07.250000012,-0.8899849653244019,-0.8552500009536743,-0.8179492354393005,-0.7859452962875366,-0.6930668950080872,-0.6064987182617188,-0.3467905223369598
12/20/25 19:36:07.257812512,-0.8901050686836243,-0.8570866584777832,-0.8171480894088745,-0.7869583964347839,-0.7055407762527466,-0.6059328317642212,-0.348207950592041
12/20/25 19:36:07.265625012,-0.8906117081642151,-0.8583059906959534,-0.8192831873893738,-0.786241888999939,-0.6960242390632629,-0.6055723428726196,-0.3455917537212372
12/20/25 19:36:07.273437512,-0.890296459197998,-0.8582326769828796,-0.8207820057868958,-0.7837033271789551,-0.7033978700637817,-0.6082234978675842,-0.3433660566806793
12/20/25 19:36:07.281250012,-0.8899136185646057,-0.8572140336036682,-0.8235841393470764,-0.7827479839324951,-0.6947511434555054,-0.6118940711021423,-0.3410427570343018
12/20/25 19:36:07.289062512,-0.8899211287498474,-0.8559213876724243,-0.8229784965515137,-0.7799628376960754,-0.7001123428344727,-0.6146769523620605,-0.3372629880905151
12/20/25 19:36:07.296875012,-0.8894144892692566,-0.8579857349395752,-0.8218246698379517,-0.777674674987793,-0.7001558542251587,-0.6157661080360413,-0.3338658511638641
12/20/25 19:36:07.304687512,-0.889801025390625,-0.8572603464126587,-0.8201993703842163,-0.7771738767623901,-0.6994085907936096,-0.6123397946357727,-0.3332059681415558
12/20/25 19:36:07.312500012,-0.8916588425636292,-0.8599497675895691,-0.8231548070907593,-0.7756831049919128,-0.6963721513748169,-0.6121033430099487,-0.3295511305332184
12/20/25 19:36:07.320312512,-0.8910282850265503,-0.8577503561973572,-0.822468638420105,-0.7726861238479614,-0.6960796117782593,-0.6139792799949646,-0.3271223902702332
12/20/25 19:36:07.328125012,-0.8909194469451904,-0.8596333265304565,-0.8209199905395508,-0.7712839245796204,-0.7036508917808533,-0.6177971363067627,-0.3275831639766693
12/20/25 19:36:07.335937512,-0.8902513980865479,-0.859008252620697,-0.8195936679840088,-0.7720581889152527,-0.704030454158783,-0.6216924786567688,-0.3277823030948639
12/20/25 19:36:07.343750012,-0.8917001485824585,-0.8601619601249695,-0.8181983828544617,-0.7716036438941956,-0.7087037563323975,-0.6265606284141541,-0.3261774480342865
12/20/25 19:36:07.351562512,-0.8914636969566345,-0.8577426671981812,-0.8155266046524048,-0.7720774412155151,-0.7017175555229187,-0.624711811542511,-0.3260290622711182
12/20/25 19:36:07.359375012,-0.8908143639564514,-0.8597683906555176,-0.812613308429718,-0.7707985639572144,-0.7100677490234375,-0.6245606541633606,-0.3258338272571564
12/20/25 19:36:07.367187512,-0.891718864440918,-0.8610841631889343,-0.8136827945709229,-0.7722430825233459,-0.7039197683334351,-0.6248900890350342,-0.324619472026825
12/20/25 19:36:07.375000012,-0.892841100692749,-0.8611112236976624,-0.8133071064949036,-0.7740690112113953,-0.7140175104141235,-0.6209676265716553,-0.3243031799793243
12/20/25 19:36:07.382812512,-0.8932726979255676,-0.8604745268821716,-0.8118849992752075,-0.7774897813796997,-0.701456606388092,-0.6148359179496765,-0.3239751756191254
12/20/25 19:36:07.390625012,-0.8946875929832458,-0.8586918711662292,-0.8101255297660828,-0.7757986783981323,-0.7086563110351563,-0.6147080063819885,-0.3249005973339081
12/20/25 19:36:07.398437512,-0.8940570950508118,-0.8575072884559631,-0.8101101517677307,-0.7768310308456421,-0.6967359185218811,-0.6137351393699646,-0.326798290014267
12/20/25 19:36:07.406250012,-0.8943723440170288,-0.8592976331710815,-0.8091902136802673,-0.7765613794326782,-0.7093877196311951,-0.6149172782897949,-0.3275323808193207
12/20/25 19:36:07.414062512,-0.8944886922836304,-0.8602815866470337,-0.8100565075874329,-0.7795391082763672,-0.6971075534820557,-0.6140955686569214,-0.3287584781646729
12/20/25 19:36:07.421875012,-0.8949916362762451,-0.8586764335632324,-0.8109995126724243,-0.7825053334236145,-0.703607439994812,-0.6124250292778015,-0.3326319754123688
12/20/25 19:36:07.429687512,-0.895130455493927,-0.8585143685340881,-0.8142194747924805,-0.7846124172210693,-0.6932803988456726,-0.6109831929206848,-0.333448052406311
12/20/25 19:36:07.437500012,-0.8938506841659546,-0.8558326363563538,-0.8132189512252808,-0.7844313979148865,-0.7004128694534302,-0.6084831953048706,-0.3340962529182434
12/20/25 19:36:07.445312512,-0.8944249153137207,-0.8566043376922607,-0.8115246295928955,-0.7840885519981384,-0.696965217590332,-0.608134388923645,-0.3391099274158478
12/20/25 19:36:07.453125012,-0.8942559957504272,-0.8561760783195496,-0.8091365098953247,-0.786188006401062,-0.7005354166030884,-0.6092002391815186,-0.3418432176113129
12/20/25 19:36:07.460937512,-0.89431232213974,-0.8572371602058411,-0.8077450394630432,-0.7881410121917725,-0.6989459991455078,-0.6085801124572754,-0.3415191471576691
12/20/25 19:36:07.468750012,-0.8923832178115845,-0.8565503358840942,-0.809822678565979,-0.7877442836761475,-0.7023738622665405,-0.6069987416267395,-0.3425499796867371
12/20/25 19:36:07.476562512,-0.8931300640106201,-0.8577889204025269,-0.8144494295120239,-0.7839614152908325,-0.7020576000213623,-0.609037458896637,-0.3429794907569885
12/20/25 19:36:07.484375012,-0.8934115767478943,-0.8560564517974854,-0.8179147243499756,-0.7843774557113647,-0.6946325302124023,-0.6080800890922546,-0.3422922790050507
12/20/25 19:36:07.492187512,-0.8931900858879089,-0.8560757040977478,-0.8169372081756592,-0.7828211784362793,-0.6980841159820557,-0.6101692318916321,-0.3388092517852783
12/20/25 19:36:07.500000012,-0.8935204148292542,-0.8574223518371582,-0.8163200616836548,-0.7859221696853638,-0.6926240921020508,-0.6102622747421265,-0.3348537683486938
12/20/25 19:36:07.507812512,-0.8932201266288757,-0.8595754504203796,-0.8156837821006775,-0.7829636931419373,-0.7003021240234375,-0.6086809039115906,-0.3331903517246246
12/20/25 19:36:07.515625012,-0.8909645080566406,-0.8593671321868896,-0.8178457021713257,-0.7839152216911316,-0.6930985450744629,-0.6061692833900452,-0.3305273056030273
12/20/25 19:36:07.523437512,-0.8895007967948914,-0.8600346446037292,-0.8209583163261414,-0.7791308164596558,-0.6996695399284363,-0.6083669066429138,-0.3294340074062347
12/20/25 19:36:07.531250012,-0.8883185386657715,-0.85886549949646,-0.8216176629066467,-0.7779327630996704,-0.6955497860908508,-0.611142098903656,-0.3281493484973907
12/20/25 19:36:07.539062512,-0.8890804052352905,-0.859336256980896,-0.8185663819313049,-0.7771430611610413,-0.706612229347229,-0.613719642162323,-0.3265523016452789
12/20/25 19:36:07.546875012,-0.8891479969024658,-0.859671950340271,-0.8169257640838623,-0.7767655849456787,-0.6992109417915344,-0.61604905128479,-0.3238736689090729
12/20/25 19:36:07.554687512,-0.8893506526947021,-0.858664870262146,-0.8183325529098511,-0.7732023000717163,-0.7040502429008484,-0.6194831728935242,-0.3231590986251831
12/20/25 19:36:07.562500012,-0.8906792402267456,-0.8589040637016296,-0.8189343810081482,-0.7718347907066345,-0.6990527510643005,-0.622498631477356,-0.3248966932296753
12/20/25 19:36:07.570312512,-0.8905741572380066,-0.862828254699707,-0.8191988468170166,-0.769981861114502,-0.7052719593048096,-0.6247544288635254,-0.3245296478271484
12/20/25 19:36:07.578125012,-0.891110897064209,-0.8631755709648132,-0.8201878666877747,-0.7711490988731384,-0.7038643956184387,-0.6262195706367493,-0.3262711465358734
12/20/25 19:36:07.585937512,-0.891872763633728,-0.8615703582763672,-0.8198006749153137,-0.7720581889152527,-0.7042439579963684,-0.6197777390480042,-0.3267123997211456
12/20/25 19:36:07.593750012,-0.8925933837890625,-0.8614160418510437,-0.8184475302696228,-0.7720196843147278,-0.7031487822532654,-0.615863025188446,-0.3271965682506561
12/20/25 19:36:07.601562512,-0.8928110599517822,-0.8603587746620178,-0.8173819184303284,-0.7733679413795471,-0.7069166898727417,-0.6173319816589355,-0.3284538984298706
12/20/25 19:36:07.609375012,-0.894653856754303,-0.8635189533233643,-0.8169870376586914,-0.7730867266654968,-0.7110719680786133,-0.6211265921592712,-0.331972062587738
12/20/25 19:36:07.617187512,-0.8948264718055725,-0.8644951581954956,-0.8144609332084656,-0.7748125195503235,-0.7078220844268799,-0.6180335283279419,-0.3349084258079529
12/20/25 19:36:07.625000012,-0.8949766159057617,-0.8641402125358582,-0.8128318190574646,-0.7746506929397583,-0.7105738520622253,-0.6150141954421997,-0.338852196931839
12/20/25 19:36:07.632812512,-0.8941358923912048,-0.8625234365463257,-0.8124599456787109,-0.7773202657699585,-0.7036311626434326,-0.6135451793670654,-0.3418119847774506
12/20/25 19:36:07.640625012,-0.896098792552948,-0.8648926019668579,-0.8109189867973328,-0.7752015590667725,-0.7113566398620605,-0.6160413026809692,-0.3432020843029022
12/20/25 19:36:07.648437512,-0.8970108032226563,-0.8627356886863708,-0.8110531568527222,-0.7767964005470276,-0.7026822566986084,-0.6166963577270508,-0.3417104780673981
12/20/25 19:36:07.656250012,-0.897438645362854,-0.8606635928153992,-0.8112333416938782,-0.7796277403831482,-0.7106173038482666,-0.6135296821594238,-0.3429209291934967
12/20/25 19:36:07.664062512,-0.8960950374603271,-0.8604089617729187,-0.8130311369895935,-0.7807448506355286,-0.6965144872665405,-0.6081615090370178,-0.3449435830116272
12/20/25 19:36:07.671875012,-0.8957197070121765,-0.8614276051521301,-0.8123487830162048,-0.7800630331039429,-0.710008442401886,-0.6064172983169556,-0.3437916934490204
12/20/25 19:36:07.679687512,-0.8956296443939209,-0.8625465631484985,-0.8153349161148071,-0.784650981426239,-0.6986732482910156,-0.6042506694793701,-0.3418119847774506
12/20/25 19:36:07.687500012,-0.8947176337242126,-0.8614700436592102,-0.8137403130531311,-0.7850785851478577,-0.7097316980361938,-0.6026654243469238,-0.3395823836326599
12/20/25 19:36:07.695312512,-0.8928485512733459,-0.8590893149375916,-0.8157221078872681,-0.7863574624061584,-0.7001953721046448,-0.6050025820732117,-0.3353652656078339
12/20/25 19:36:07.703125012,-0.8930212259292603,-0.857630729675293,-0.8160786032676697,-0.7876556515693665,-0.7084743976593018,-0.6080181002616882,-0.331015408039093
